0.1000,0.1000,0.0820,0.1249,0.1638,0.1882,9.4935,10.5065,0.0495,0.1502,0.1997
0.1000,0.1000,0.0820,0.1249,0.1638,0.1882,9.4935,10.5065,0.0495,0.1502,0.1997,1.5440

0.1000,0.2000,0.0820,0.1249,0.1638,0.1882,9.4935,10.5065,0.0495,0.1502,0.1997
0.1000,0.2000,0.0820,0.1249,0.1640,0.1880,9.5065,10.4935,0.0496,0.1500,0.1996,1.6410

0.1000,0.5000,0.0820,0.1249,0.1638,0.1882,9.4935,10.5065,0.0495,0.1502,0.1997
0.1000,0.5000,0.0828,0.1254,0.1657,0.1863,9.6234,10.3766,0.0504,0.1483,0.1987,1.5895

0.1000,0.8000,0.0820,0.1249,0.1638,0.1882,9.4935,10.5065,0.0495,0.1502,0.1997
0.1000,0.8000,0.0815,0.1218,0.1698,0.1822,9.8961,10.1039,0.0520,0.1436,0.1956,1.6327

0.3000,0.1000,0.0820,0.1249,0.0369,0.3151,2.3506,17.6494,0.0061,0.1936,0.1997
0.3000,0.1000,0.0812,0.1242,0.0399,0.3121,2.5325,17.4675,0.0065,0.1920,0.1985,1.5448

0.3000,0.2000,0.0820,0.1249,0.0369,0.3151,2.3506,17.6494,0.0061,0.1936,0.1997
0.3000,0.2000,0.0806,0.1233,0.0480,0.3040,3.0909,16.9091,0.0078,0.1856,0.1934,1.6820

0.3000,0.5000,0.0820,0.1249,0.0369,0.3151,2.3506,17.6494,0.0061,0.1936,0.1997
0.3000,0.5000,0.0733,0.1155,0.0903,0.2617,5.4416,14.5584,0.0136,0.1613,0.1748,1.7267

0.3000,0.8000,0.0820,0.1249,0.0369,0.3151,2.3506,17.6494,0.0061,0.1936,0.1997
0.3000,0.8000,0.0624,0.0900,0.1410,0.2110,8.0130,11.9870,0.0197,0.1336,0.1533,1.7444

0.5000,0.1000,0.0820,0.1249,0.0018,0.3502,0.0909,19.9091,0.0001,0.1996,0.1997
0.5000,0.1000,0.0803,0.1224,0.0184,0.3336,1.0260,18.9740,0.0011,0.1902,0.1913,1.5391

0.5000,0.2000,0.0820,0.1249,0.0018,0.3502,0.0909,19.9091,0.0001,0.1996,0.1997
0.5000,0.2000,0.0795,0.1237,0.0357,0.3163,2.5065,17.4935,0.0028,0.1779,0.1806,2.0034

0.5000,0.5000,0.0820,0.1249,0.0018,0.3502,0.0909,19.9091,0.0001,0.1996,0.1997
0.5000,0.5000,0.0670,0.1090,0.0881,0.2639,5.4156,14.5844,0.0057,0.1504,0.1562,1.8743

0.5000,0.8000,0.0820,0.1249,0.0018,0.3502,0.0909,19.9091,0.0001,0.1996,0.1997
0.5000,0.8000,0.0588,0.0992,0.1409,0.2111,8.0909,11.9091,0.0083,0.1240,0.1324,1.8417

